sector,subsector,iso3_country,co2e_100yr,continent_ct
agriculture,synthetic-fertilizer-application,TKM,1405,Asia
waste,wastewater-treatment-and-discharge,TKM,3005,Asia
forestry-and-land-use,wetland-fires,TKM,3,Asia
agriculture,cropland-fires,TLS,6756,Asia
power,electricity-generation,TLS,166000,Asia
agriculture,enteric-fermentation-cattle-pasture,TLS,11438,Asia
forestry-and-land-use,forest-land-clearing,TLS,17867,Asia
forestry-and-land-use,forest-land-degradation,TLS,412,Asia
forestry-and-land-use,forest-land-fires,TLS,2315,Asia
transportation,international-aviation,TLS,7016,Asia
agriculture,manure-left-on-pasture-cattle,TLS,3855,Asia
forestry-and-land-use,net-forest-land,TLS,-138694,Asia
forestry-and-land-use,net-shrubgrass,TLS,-10644,Asia
forestry-and-land-use,net-wetland,TLS,-6073,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,TLS,3611618,Asia
forestry-and-land-use,removals,TLS,-22349,Asia
agriculture,rice-cultivation,TLS,107,Asia
transportation,road-transportation,TLS,24459,Asia
forestry-and-land-use,shrubgrass-fires,TLS,435,Asia
waste,solid-waste-disposal,TLS,61161,Asia
agriculture,synthetic-fertilizer-application,TLS,655,Asia
forestry-and-land-use,wetland-fires,TLS,3,Asia
agriculture,cropland-fires,TON,130,Oceania
forestry-and-land-use,forest-land-clearing,TON,0,Oceania
forestry-and-land-use,forest-land-degradation,TON,0,Oceania
forestry-and-land-use,forest-land-fires,TON,0,Oceania
transportation,international-aviation,TON,2885,Oceania
forestry-and-land-use,net-forest-land,TON,-61450,Oceania
forestry-and-land-use,net-shrubgrass,TON,-258,Oceania
forestry-and-land-use,net-wetland,TON,-8831,Oceania
forestry-and-land-use,removals,TON,-854,Oceania
forestry-and-land-use,shrubgrass-fires,TON,0,Oceania
waste,solid-waste-disposal,TON,99606,Oceania
waste,wastewater-treatment-and-discharge,TON,36,Oceania
forestry-and-land-use,wetland-fires,TON,0,Oceania
agriculture,cropland-fires,TTO,548,North America
transportation,domestic-aviation,TTO,5430,North America
power,electricity-generation,TTO,832000,North America
agriculture,enteric-fermentation-cattle-pasture,TTO,4203,North America
forestry-and-land-use,forest-land-clearing,TTO,18307,North America
forestry-and-land-use,forest-land-degradation,TTO,1047,North America
forestry-and-land-use,forest-land-fires,TTO,20,North America
transportation,international-aviation,TTO,55376,North America
agriculture,manure-left-on-pasture-cattle,TTO,1209,North America
forestry-and-land-use,net-forest-land,TTO,121445,North America
forestry-and-land-use,net-shrubgrass,TTO,-4631,North America
forestry-and-land-use,net-wetland,TTO,-1396,North America
fossil-fuel-operations,oil-and-gas-production-and-transport,TTO,959003,North America
fossil-fuel-operations,oil-and-gas-refining,TTO,0,North America
forestry-and-land-use,removals,TTO,-18229,North America
transportation,road-transportation,TTO,315039,North America
forestry-and-land-use,shrubgrass-fires,TTO,9,North America
waste,solid-waste-disposal,TTO,456188,North America
agriculture,synthetic-fertilizer-application,TTO,0,North America
waste,wastewater-treatment-and-discharge,TTO,3046,North America
forestry-and-land-use,wetland-fires,TTO,0,North America
agriculture,cropland-fires,TUN,755,Africa
transportation,domestic-aviation,TUN,1711,Africa
power,electricity-generation,TUN,604937,Africa
agriculture,enteric-fermentation-cattle-pasture,TUN,2288,Africa
forestry-and-land-use,forest-land-clearing,TUN,646,Africa
forestry-and-land-use,forest-land-degradation,TUN,0,Africa
forestry-and-land-use,forest-land-fires,TUN,2427,Africa
transportation,international-aviation,TUN,55516,Africa
mineral-extraction,iron-mining,TUN,0,Africa
agriculture,manure-left-on-pasture-cattle,TUN,1181,Africa
forestry-and-land-use,net-forest-land,TUN,26648,Africa
forestry-and-land-use,net-shrubgrass,TUN,11187,Africa
forestry-and-land-use,net-wetland,TUN,25,Africa
fossil-fuel-operations,oil-and-gas-production-and-transport,TUN,62684,Africa
fossil-fuel-operations,oil-and-gas-refining,TUN,147184,Africa
forestry-and-land-use,removals,TUN,-2700,Africa
transportation,road-transportation,TUN,70115,Africa
forestry-and-land-use,shrubgrass-fires,TUN,394,Africa
waste,solid-waste-disposal,TUN,218355,Africa
agriculture,synthetic-fertilizer-application,TUN,2360,Africa
waste,wastewater-treatment-and-discharge,TUN,10579,Africa
forestry-and-land-use,water-reservoirs,TUN,2678,Africa
forestry-and-land-use,wetland-fires,TUN,0,Africa
fossil-fuel-operations,coal-mining,TUR,89675,Asia
mineral-extraction,copper-mining,TUR,184392,Asia
agriculture,cropland-fires,TUR,58341,Asia
transportation,domestic-aviation,TUR,51839,Asia
power,electricity-generation,TUR,1308040,Asia
agriculture,enteric-fermentation-cattle-pasture,TUR,24829,Asia
forestry-and-land-use,forest-land-clearing,TUR,48728,Asia
forestry-and-land-use,forest-land-degradation,TUR,0,Asia
forestry-and-land-use,forest-land-fires,TUR,17112,Asia
transportation,international-aviation,TUR,268535,Asia
mineral-extraction,iron-mining,TUR,12207,Asia
agriculture,manure-left-on-pasture-cattle,TUR,8368,Asia
forestry-and-land-use,net-forest-land,TUR,71919,Asia
forestry-and-land-use,net-shrubgrass,TUR,5684,Asia
forestry-and-land-use,net-wetland,TUR,-648,Asia
fossil-fuel-operations,oil-and-gas-refining,TUR,1687642,Asia
manufacturing,petrochemicals,TUR,880592,Asia
forestry-and-land-use,removals,TUR,-62635,Asia
transportation,road-transportation,TUR,229830,Asia
forestry-and-land-use,shrubgrass-fires,TUR,288,Asia
waste,solid-waste-disposal,TUR,187299,Asia
agriculture,synthetic-fertilizer-application,TUR,334,Asia
waste,wastewater-treatment-and-discharge,TUR,8551,Asia
forestry-and-land-use,water-reservoirs,TUR,10535,Asia
forestry-and-land-use,wetland-fires,TUR,10,Asia
transportation,international-aviation,TUV,22,Oceania
waste,solid-waste-disposal,TUV,338297,Oceania
agriculture,cropland-fires,TWN,63168,Asia
transportation,domestic-aviation,TWN,11312,Asia
power,electricity-generation,TWN,4045500,Asia
agriculture,enteric-fermentation-cattle-pasture,TWN,6495,Asia
forestry-and-land-use,forest-land-clearing,TWN,44911,Asia
forestry-and-land-use,forest-land-degradation,TWN,0,Asia
forestry-and-land-use,forest-land-fires,TWN,4633,Asia
transportation,international-aviation,TWN,526087,Asia
agriculture,manure-left-on-pasture-cattle,TWN,2189,Asia
forestry-and-land-use,net-forest-land,TWN,-205117,Asia
forestry-and-land-use,net-shrubgrass,TWN,6149,Asia
forestry-and-land-use,net-wetland,TWN,8591,Asia
fossil-fuel-operations,oil-and-gas-refining,TWN,2258061,Asia
manufacturing,petrochemicals,TWN,4180849,Asia
forestry-and-land-use,removals,TWN,-51173,Asia
agriculture,rice-cultivation,TWN,111669,Asia
transportation,road-transportation,TWN,486777,Asia
forestry-and-land-use,shrubgrass-fires,TWN,534,Asia
waste,solid-waste-disposal,TWN,61169,Asia
agriculture,synthetic-fertilizer-application,TWN,0,Asia
waste,wastewater-treatment-and-discharge,TWN,9372,Asia
forestry-and-land-use,water-reservoirs,TWN,1575,Asia
forestry-and-land-use,wetland-fires,TWN,85,Asia
fossil-fuel-operations,coal-mining,TZA,106049,Africa
mineral-extraction,copper-mining,TZA,45798,Africa
agriculture,cropland-fires,TZA,83320,Africa
transportation,domestic-aviation,TZA,6015,Africa
power,electricity-generation,TZA,215750,Africa
agriculture,enteric-fermentation-cattle-pasture,TZA,207383,Africa
forestry-and-land-use,forest-land-clearing,TZA,535862,Africa
forestry-and-land-use,forest-land-degradation,TZA,5540,Africa
forestry-and-land-use,forest-land-fires,TZA,5680603,Africa
transportation,international-aviation,TZA,36569,Africa
agriculture,manure-left-on-pasture-cattle,TZA,107082,Africa
forestry-and-land-use,net-forest-land,TZA,3844372,Africa
forestry-and-land-use,net-shrubgrass,TZA,562794,Africa
forestry-and-land-use,net-wetland,TZA,27897,Africa
fossil-fuel-operations,oil-and-gas-production-and-transport,TZA,320906,Africa
forestry-and-land-use,removals,TZA,-5555121,Africa
transportation,road-transportation,TZA,82125,Africa
forestry-and-land-use,shrubgrass-fires,TZA,620816,Africa
waste,solid-waste-disposal,TZA,16370,Africa
agriculture,synthetic-fertilizer-application,TZA,9527,Africa
waste,wastewater-treatment-and-discharge,TZA,3314,Africa
forestry-and-land-use,water-reservoirs,TZA,156032,Africa
forestry-and-land-use,wetland-fires,TZA,6624,Africa
agriculture,cropland-fires,UGA,24186,Africa
transportation,domestic-aviation,UGA,373,Africa
power,electricity-generation,UGA,7500,Africa
agriculture,enteric-fermentation-cattle-pasture,UGA,120862,Africa
forestry-and-land-use,forest-land-clearing,UGA,91766,Africa
forestry-and-land-use,forest-land-degradation,UGA,3012,Africa
forestry-and-land-use,forest-land-fires,UGA,325722,Africa
transportation,international-aviation,UGA,201417,Africa
agriculture,manure-left-on-pasture-cattle,UGA,62407,Africa
forestry-and-land-use,net-forest-land,UGA,-163046,Africa
forestry-and-land-use,net-shrubgrass,UGA,-98517,Africa
forestry-and-land-use,net-wetland,UGA,-30113,Africa
forestry-and-land-use,removals,UGA,-693207,Africa
transportation,road-transportation,UGA,59426,Africa
forestry-and-land-use,shrubgrass-fires,UGA,222150,Africa
waste,solid-waste-disposal,UGA,46781,Africa
agriculture,synthetic-fertilizer-application,UGA,305,Africa
waste,wastewater-treatment-and-discharge,UGA,1298,Africa
forestry-and-land-use,wetland-fires,UGA,3746,Africa
fossil-fuel-operations,coal-mining,UKR,614823,Europe
agriculture,cropland-fires,UKR,64766,Europe
transportation,domestic-aviation,UKR,3833,Europe
power,electricity-generation,UKR,1649833,Europe
agriculture,enteric-fermentation-cattle-feedlot,UKR,9649,Europe
agriculture,enteric-fermentation-cattle-pasture,UKR,12938,Europe
forestry-and-land-use,forest-land-clearing,UKR,108689,Europe
forestry-and-land-use,forest-land-degradation,UKR,0,Europe
forestry-and-land-use,forest-land-fires,UKR,2199,Europe
transportation,international-aviation,UKR,134982,Europe
mineral-extraction,iron-mining,UKR,1271120,Europe
agriculture,manure-left-on-pasture-cattle,UKR,4426,Europe
agriculture,manure-management-cattle-feedlot,UKR,1009,Europe
forestry-and-land-use,net-forest-land,UKR,-11831,Europe
forestry-and-land-use,net-shrubgrass,UKR,-105003,Europe
forestry-and-land-use,net-wetland,UKR,-45987,Europe
fossil-fuel-operations,oil-and-gas-production-and-transport,UKR,449052,Europe
fossil-fuel-operations,oil-and-gas-refining,UKR,439489,Europe
forestry-and-land-use,removals,UKR,-130486,Europe
transportation,road-transportation,UKR,87205,Europe
forestry-and-land-use,shrubgrass-fires,UKR,1287,Europe
waste,solid-waste-disposal,UKR,194947,Europe
agriculture,synthetic-fertilizer-application,UKR,33521,Europe
waste,wastewater-treatment-and-discharge,UKR,4721,Europe
forestry-and-land-use,water-reservoirs,UKR,191207,Europe
forestry-and-land-use,wetland-fires,UKR,398,Europe
forestry-and-land-use,forest-land-clearing,UMI,0,Oceania
forestry-and-land-use,forest-land-degradation,UMI,0,Oceania
forestry-and-land-use,forest-land-fires,UMI,0,Oceania
forestry-and-land-use,net-forest-land,UMI,172,Oceania
forestry-and-land-use,net-shrubgrass,UMI,-3523,Oceania
forestry-and-land-use,net-wetland,UMI,-2505,Oceania
forestry-and-land-use,removals,UMI,-68,Oceania
forestry-and-land-use,shrubgrass-fires,UMI,0,Oceania
forestry-and-land-use,wetland-fires,UMI,0,Oceania
agriculture,cropland-fires,URY,38420,South America
power,electricity-generation,URY,184000,South America
agriculture,enteric-fermentation-cattle-pasture,URY,224341,South America
forestry-and-land-use,forest-land-clearing,URY,161809,South America
forestry-and-land-use,forest-land-degradation,URY,0,South America
forestry-and-land-use,forest-land-fires,URY,730,South America
transportation,international-aviation,URY,74094,South America
agriculture,manure-left-on-pasture-cattle,URY,64571,South America
forestry-and-land-use,net-forest-land,URY,-34234,South America
forestry-and-land-use,net-shrubgrass,URY,-181102,South America
forestry-and-land-use,net-wetland,URY,-15626,South America
fossil-fuel-operations,oil-and-gas-refining,URY,226879,South America
forestry-and-land-use,removals,URY,-167811,South America
agriculture,rice-cultivation,URY,107309,South America
transportation,road-transportation,URY,64584,South America
forestry-and-land-use,shrubgrass-fires,URY,778,South America
waste,solid-waste-disposal,URY,134826,South America
agriculture,synthetic-fertilizer-application,URY,11910,South America
waste,wastewater-treatment-and-discharge,URY,4711,South America
forestry-and-land-use,water-reservoirs,URY,141319,South America
forestry-and-land-use,wetland-fires,URY,74,South America
fossil-fuel-operations,coal-mining,USA,203810,North America
mineral-extraction,copper-mining,USA,208131,North America
agriculture,cropland-fires,USA,24232,North America
transportation,domestic-aviation,USA,148764,North America
power,electricity-generation,USA,687810,North America
agriculture,enteric-fermentation-cattle-feedlot,USA,10668,North America
agriculture,enteric-fermentation-cattle-pasture,USA,69746,North America
forestry-and-land-use,forest-land-clearing,USA,471865,North America
forestry-and-land-use,forest-land-degradation,USA,0,North America
forestry-and-land-use,forest-land-fires,USA,84897,North America
transportation,international-aviation,USA,400580,North America
mineral-extraction,iron-mining,USA,667296,North America
agriculture,manure-left-on-pasture-cattle,USA,23166,North America
agriculture,manure-management-cattle-feedlot,USA,2830,North America
forestry-and-land-use,net-forest-land,USA,383837,North America
forestry-and-land-use,net-shrubgrass,USA,-127700,North America
forestry-and-land-use,net-wetland,USA,-32669,North America
fossil-fuel-operations,oil-and-gas-production-and-transport,USA,16532229,North America
fossil-fuel-operations,oil-and-gas-refining,USA,1363775,North America
manufacturing,other-manufacturing,USA,116905,North America
manufacturing,petrochemicals,USA,1248274,North America
forestry-and-land-use,removals,USA,-548697,North America
agriculture,rice-cultivation,USA,94532,North America
transportation,road-transportation,USA,1316136,North America
forestry-and-land-use,shrubgrass-fires,USA,5606,North America
waste,solid-waste-disposal,USA,79935,North America
agriculture,synthetic-fertilizer-application,USA,44423,North America
waste,wastewater-treatment-and-discharge,USA,1603,North America
forestry-and-land-use,water-reservoirs,USA,5297,North America
forestry-and-land-use,wetland-fires,USA,223,North America
fossil-fuel-operations,coal-mining,UZB,87766,Asia
mineral-extraction,copper-mining,UZB,787852,Asia
agriculture,cropland-fires,UZB,23954,Asia
transportation,domestic-aviation,UZB,3575,Asia
power,electricity-generation,UZB,3588636,Asia
agriculture,enteric-fermentation-cattle-pasture,UZB,75943,Asia
forestry-and-land-use,forest-land-clearing,UZB,9,Asia
forestry-and-land-use,forest-land-degradation,UZB,0,Asia
forestry-and-land-use,forest-land-fires,UZB,26,Asia
transportation,international-aviation,UZB,40272,Asia
agriculture,manure-left-on-pasture-cattle,UZB,25594,Asia
forestry-and-land-use,net-forest-land,UZB,3884,Asia
forestry-and-land-use,net-shrubgrass,UZB,-223309,Asia
forestry-and-land-use,net-wetland,UZB,10110,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,UZB,5551822,Asia
fossil-fuel-operations,oil-and-gas-refining,UZB,73294,Asia
forestry-and-land-use,removals,UZB,-3527,Asia
transportation,road-transportation,UZB,119398,Asia
forestry-and-land-use,shrubgrass-fires,UZB,164,Asia
waste,solid-waste-disposal,UZB,328260,Asia
agriculture,synthetic-fertilizer-application,UZB,48416,Asia
waste,wastewater-treatment-and-discharge,UZB,10315,Asia
forestry-and-land-use,water-reservoirs,UZB,12088,Asia
forestry-and-land-use,wetland-fires,UZB,37,Asia
agriculture,cropland-fires,VAT,7,Europe
agriculture,enteric-fermentation-cattle-pasture,VAT,0,Europe
forestry-and-land-use,forest-land-degradation,VAT,0,Europe
agriculture,manure-left-on-pasture-cattle,VAT,0,Europe
agriculture,synthetic-fertilizer-application,VAT,0,Europe
agriculture,cropland-fires,VCT,1231,North America
transportation,domestic-aviation,VCT,509,North America
forestry-and-land-use,forest-land-clearing,VCT,2219,North America
forestry-and-land-use,forest-land-degradation,VCT,9890,North America
forestry-and-land-use,forest-land-fires,VCT,125,North America
transportation,international-aviation,VCT,2625,North America
forestry-and-land-use,net-forest-land,VCT,-112865,North America
forestry-and-land-use,net-shrubgrass,VCT,-224,North America
forestry-and-land-use,net-wetland,VCT,437,North America
forestry-and-land-use,removals,VCT,-13344,North America
forestry-and-land-use,shrubgrass-fires,VCT,0,North America
forestry-and-land-use,wetland-fires,VCT,0,North America
fossil-fuel-operations,coal-mining,VEN,630162,South America
agriculture,cropland-fires,VEN,10347,South America
transportation,domestic-aviation,VEN,3405,South America
power,electricity-generation,VEN,394608,South America
